CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
301917,45.0,1,1,15.0,2,1,2,3.0,1,4.0,1,1.0,0,4,1,0.0,2,17348.0,1,2,0
301918,31.0,1,1,6.0,2,1,3,4.0,0,5.0,1,2.0,0,4,1,1.0,1,17218.0,1,1,0
301919,30.0,0,1,11.0,3,0,2,3.0,0,4.0,2,1.0,0,3,0,0.0,1,17422.0,1,1,1
301920,47.0,1,1,20.0,2,1,3,4.0,1,4.0,3,8.0,0,4,1,1.0,2,24240.0,1,3,0
301921,31.0,1,1,15.0,2,0,4,2.0,3,5.0,0,2.0,1,2,0,3.0,3,30094.0,2,1,0
301922,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0,2,2,0
301923,55.0,0,1,27.0,2,0,3,4.0,1,3.0,3,5.0,0,4,1,1.0,2,23547.0,1,3,0
301924,34.0,1,1,33.0,3,0,3,3.0,0,4.0,2,3.0,0,3,1,0.0,1,17311.0,1,1,0
301925,47.0,1,1,7.0,3,1,4,4.0,3,5.0,1,2.0,0,2,0,1.0,3,28074.0,2,3,0
301926,41.0,1,3,15.0,2,1,3,3.0,3,3.0,1,4.0,1,1,0,1.0,3,23189.0,1,2,0
301927,40.0,1,3,9.0,2,1,3,2.0,3,3.0,3,2.0,0,2,1,2.0,3,26558.0,2,2,0
301928,42.0,1,1,21.0,2,1,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0,1,2,0
301929,60.0,1,3,13.0,3,1,2,1.0,1,3.0,1,1.0,1,5,0,0.0,2,20220.0,1,4,0
301930,28.0,0,1,31.0,2,1,4,5.0,0,3.0,2,3.0,1,3,1,2.0,1,21212.0,1,1,1
301931,19.0,1,2,8.0,1,1,2,4.0,0,3.0,2,2.0,0,3,0,0.0,1,17564.0,1,0,1
301932,35.0,1,2,16.0,1,0,3,4.0,0,3.0,0,3.0,0,1,1,1.0,1,21420.0,1,1,1
301933,38.0,1,1,10.0,3,0,2,3.0,0,3.0,1,1.0,0,5,0,0.0,1,18306.0,1,2,0
301934,31.0,1,1,7.0,2,1,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0,1,1,0
301935,46.0,1,1,14.0,2,1,3,4.0,3,5.0,1,4.0,0,3,1,2.0,3,28402.0,2,3,0
301936,43.0,0,1,12.0,2,1,4,4.0,0,3.0,1,6.0,0,3,0,2.0,1,20771.0,1,2,0
301937,23.0,1,1,9.0,1,1,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0,1,0,0
301938,39.0,1,3,11.0,1,1,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0,1,2,1
301939,29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,20748.0,1,1,0
301940,29.0,1,3,16.0,2,1,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23931.0,1,1,0
301941,26.0,1,1,10.0,3,1,4,4.0,0,5.0,0,7.0,0,5,1,2.0,1,22709.0,1,1,1
301942,35.0,1,1,7.0,2,0,3,5.0,0,4.0,0,7.0,0,1,1,2.0,1,21972.0,1,1,0
301943,37.0,1,1,34.0,3,1,4,4.0,1,3.0,0,8.0,0,3,1,1.0,2,23915.0,1,2,0
301944,45.0,1,3,8.0,2,1,3,6.0,1,4.0,2,8.0,0,3,0,2.0,2,21040.0,1,2,1
301945,33.0,1,3,17.0,3,1,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,24074.0,1,1,0
301946,37.0,0,1,25.0,3,0,4,4.0,0,3.0,2,3.0,0,3,1,3.0,1,20831.0,1,2,0
301947,34.0,0,3,10.0,3,0,3,3.0,1,3.0,1,1.0,0,1,0,0.0,2,21538.0,1,1,0
301948,30.0,1,1,22.0,2,0,3,5.0,1,3.0,3,2.0,1,1,1,2.0,2,22871.0,1,1,0
301949,47.0,0,3,12.0,3,1,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0,1,3,0
301950,31.0,1,1,13.0,1,0,3,5.0,1,3.0,0,2.0,0,4,1,2.0,2,23305.0,1,1,0
301951,48.0,1,3,8.0,3,1,2,2.0,1,4.0,0,4.0,0,3,1,0.0,2,23120.0,1,3,0
301952,31.0,1,3,14.0,3,1,3,4.0,0,4.0,3,2.0,0,2,1,1.0,1,21661.0,1,1,0
301953,21.0,1,3,13.0,3,1,2,3.0,0,4.0,2,2.0,0,5,1,1.0,1,17679.0,1,0,1
301954,29.0,1,1,16.0,3,0,4,4.0,0,3.0,1,7.0,0,3,0,1.0,1,21055.0,1,1,0
301955,46.0,1,1,8.0,3,1,2,3.0,2,3.0,1,1.0,1,1,1,1.0,4,34328.0,2,3,0
301956,52.0,1,3,34.0,2,1,3,4.0,1,3.0,2,3.0,1,5,1,2.0,2,32704.0,2,3,1
301957,39.0,0,1,15.0,3,0,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0,1,2,0
301958,44.0,1,2,6.0,2,0,2,4.0,1,3.0,2,5.0,0,5,1,1.0,2,20985.0,1,2,0
301959,19.0,1,1,10.0,2,1,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0,1,0,1
301960,28.0,0,3,10.0,3,0,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23325.0,1,1,0
301961,33.0,1,1,32.0,2,1,3,4.0,0,3.0,3,3.0,1,5,1,1.0,1,21473.0,1,1,1
301962,29.0,1,1,31.0,1,0,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,17546.0,1,1,1
301963,31.0,1,1,17.0,3,0,4,4.0,3,3.0,3,2.0,0,4,0,1.0,3,28345.0,2,1,0
301964,28.0,0,3,7.0,3,1,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0,2,1,0
301965,37.0,0,3,18.0,1,0,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0,2,2,0
301966,43.0,1,3,7.0,2,1,3,4.0,1,3.0,0,3.0,0,3,1,1.0,2,23585.0,1,2,0
301967,32.0,1,3,16.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20396.0,1,1,0
301968,31.0,1,1,15.0,2,0,4,2.0,3,5.0,1,2.0,1,1,0,3.0,3,30094.0,2,1,0
301969,36.0,0,1,10.0,2,0,3,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20131.0,1,2,0
301970,36.0,0,3,19.0,2,1,3,4.0,1,3.0,3,5.0,1,3,1,1.0,2,23259.0,1,2,1
301971,39.0,0,1,17.0,3,1,4,4.0,0,3.0,0,2.0,0,5,0,3.0,1,21362.0,1,2,0
301972,33.0,1,1,14.0,2,1,4,4.0,1,3.0,0,3.0,0,3,1,2.0,2,23561.0,1,1,1
301973,41.0,1,1,15.0,2,1,3,3.0,0,5.0,1,2.0,0,5,1,1.0,1,17289.0,1,2,0
301974,42.0,1,3,16.0,2,1,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0,2,2,0
301975,47.0,1,3,16.0,3,1,3,4.0,3,3.0,1,6.0,0,3,0,2.0,3,28774.0,2,3,1
301976,37.0,1,1,23.0,2,0,3,2.0,0,5.0,3,3.0,0,1,1,1.0,1,21421.0,1,2,1
301977,30.0,1,1,11.0,1,0,4,5.0,0,5.0,1,3.0,0,4,0,1.0,1,20787.0,1,1,0
301978,33.0,0,1,36.0,3,0,4,4.0,0,3.0,3,2.0,0,3,1,1.0,1,22703.0,1,1,0
301979,23.0,1,1,13.0,3,1,4,4.0,0,3.0,1,2.0,0,1,1,2.0,1,21451.0,1,0,0
301980,28.0,1,3,30.0,3,0,3,5.0,1,3.0,1,3.0,0,1,1,2.0,2,22218.0,1,1,0
301981,30.0,0,1,9.0,2,0,4,4.0,0,4.0,0,2.0,0,5,0,3.0,1,21858.0,1,1,0
301982,49.0,1,3,9.0,3,0,3,4.0,1,3.0,0,4.0,0,5,1,1.0,2,22729.0,1,3,0
301983,31.0,1,1,9.0,2,1,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0,1,1,0
301984,41.0,0,1,15.0,3,1,3,3.0,2,3.0,1,3.0,0,4,1,2.0,4,34419.0,2,2,0
301985,32.0,0,3,8.0,2,0,3,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17827.0,1,1,0
301986,26.0,1,1,10.0,2,1,2,3.0,0,3.0,2,2.0,1,1,0,0.0,1,17875.0,1,1,0
301987,44.0,0,1,16.0,3,1,4,4.0,1,3.0,1,5.0,1,3,1,1.0,2,24357.0,1,2,0
301988,36.0,1,1,13.0,2,1,3,3.0,0,4.0,2,3.0,0,1,0,2.0,1,17013.0,1,2,0
301989,58.0,1,1,11.0,1,0,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0,2,4,0
301990,37.0,0,1,31.0,2,0,3,4.0,1,4.0,0,2.0,0,3,0,1.0,2,24352.0,1,2,0
301991,34.0,0,1,7.0,2,0,3,2.0,1,4.0,0,3.0,1,3,0,2.0,2,24166.0,1,1,0
301992,26.0,1,1,12.0,2,0,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17368.0,1,1,0
301993,31.0,0,1,26.0,2,1,3,3.0,3,3.0,0,4.0,0,3,1,0.0,3,24824.0,1,1,1
301994,21.0,1,1,21.0,2,1,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,16232.0,1,0,0
301995,42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0,1,2,0
301996,34.0,1,1,21.0,3,0,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0,1,1,0
301997,47.0,1,3,16.0,3,1,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0,2,3,1
301998,34.0,0,2,29.0,2,0,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0,1,1,1
301999,39.0,1,3,21.0,2,1,4,4.0,1,4.0,1,2.0,0,5,1,3.0,2,28602.0,2,2,0
302000,29.0,1,3,16.0,2,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17642.0,1,1,0
302001,30.0,1,2,24.0,2,1,3,5.0,3,5.0,3,3.0,0,3,0,1.0,3,26666.0,2,1,0
302002,24.0,0,3,30.0,3,1,2,3.0,0,3.0,0,1.0,0,4,0,1.0,1,17400.0,1,0,0
302003,33.0,1,1,9.0,1,1,4,4.0,0,5.0,2,3.0,0,1,1,2.0,1,21117.0,1,1,0
302004,44.0,1,1,10.0,3,1,2,3.0,1,4.0,2,1.0,0,2,1,0.0,2,20933.0,1,2,0
302005,37.0,1,3,6.0,2,1,2,4.0,3,3.0,0,6.0,0,2,1,1.0,3,25609.0,2,2,1
302006,43.0,0,1,36.0,2,0,4,4.0,1,3.0,1,4.0,0,3,1,3.0,2,23234.0,1,2,0
302007,41.0,1,1,25.0,2,1,2,3.0,1,5.0,1,3.0,0,2,1,0.0,2,18072.0,1,2,0
302008,43.0,0,1,9.0,2,1,3,4.0,3,3.0,1,4.0,1,3,1,1.0,3,28802.0,2,2,0
302009,53.0,1,3,30.0,2,1,3,3.0,3,5.0,3,7.0,1,3,1,2.0,3,25448.0,2,3,1
302010,51.0,0,3,8.0,3,1,2,3.0,3,4.0,0,3.0,0,4,0,0.0,3,25596.0,2,3,0
302011,46.0,1,1,17.0,2,1,4,4.0,0,3.0,0,5.0,0,5,1,1.0,1,21332.0,1,3,0
302012,27.0,1,3,12.0,2,0,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0,1,1,0
302013,35.0,0,1,17.0,1,1,4,5.0,1,3.0,1,3.0,0,4,1,2.0,2,23741.0,1,1,0
302014,42.0,1,3,27.0,3,0,4,4.0,0,4.0,3,3.0,1,4,0,3.0,1,21818.0,1,2,1
302015,39.0,1,1,16.0,2,0,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20966.0,1,2,0
302016,58.0,0,1,8.0,2,1,2,4.0,0,3.0,1,1.0,1,1,1,0.0,1,17380.0,1,4,1
302017,27.0,1,3,30.0,3,0,3,5.0,1,3.0,0,2.0,1,2,1,1.0,2,22835.0,1,1,0
302018,25.0,0,1,14.0,2,0,3,4.0,0,3.0,0,3.0,1,4,0,1.0,1,21564.0,1,0,1
302019,26.0,1,3,11.0,2,0,1,4.0,0,3.0,2,1.0,0,1,0,0.0,1,17966.0,1,1,0
302020,38.0,1,1,10.0,2,0,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0,1,2,0
302021,42.0,0,3,17.0,2,1,3,4.0,1,3.0,3,2.0,0,1,0,2.0,2,24908.0,1,2,0
302022,44.0,0,1,30.0,2,1,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0,1,2,1
302023,51.0,0,3,7.0,2,1,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0,1,3,1
302024,31.0,1,1,25.0,2,0,4,4.0,0,3.0,3,3.0,0,2,1,1.0,1,21310.0,1,1,0
302025,30.0,1,1,22.0,2,1,2,1.0,1,3.0,1,4.0,0,1,1,0.0,2,20294.0,1,1,0
302026,34.0,1,1,9.0,3,1,4,4.0,0,3.0,2,6.0,0,3,1,3.0,1,21174.0,1,1,0
302027,49.0,1,1,22.0,2,0,4,4.0,0,5.0,1,2.0,0,1,1,1.0,1,21045.0,1,3,0
302028,43.0,0,1,23.0,1,1,2,4.0,0,3.0,1,1.0,1,5,1,1.0,1,17437.0,1,2,1
302029,31.0,1,1,35.0,3,0,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0,1,1,0
302030,35.0,0,1,8.0,2,0,3,3.0,1,5.0,1,3.0,0,4,1,2.0,2,20093.0,1,1,0
302031,40.0,1,3,14.0,2,1,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0,1,2,1
302032,40.0,0,3,34.0,2,1,2,5.0,3,5.0,1,4.0,0,5,1,0.0,3,25932.0,2,2,0
302033,32.0,0,1,7.0,3,1,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,23023.0,1,1,0
302034,50.0,0,1,8.0,2,1,3,3.0,4,5.0,1,2.0,0,5,1,2.0,0,32924.0,2,3,0
302035,52.0,0,1,31.0,3,0,2,4.0,4,3.0,1,4.0,0,5,0,1.0,0,28826.0,2,3,0
302036,33.0,1,1,8.0,2,0,2,3.0,0,5.0,0,1.0,0,3,1,0.0,1,17707.0,1,1,1
302037,34.0,0,3,10.0,3,0,3,3.0,1,3.0,0,1.0,0,2,1,0.0,2,21538.0,1,1,0
302038,36.0,1,1,23.0,3,1,3,3.0,0,4.0,0,2.0,0,3,1,2.0,1,21104.0,1,2,0
302039,34.0,1,3,21.0,3,0,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0,1,1,0
302040,38.0,0,3,11.0,3,1,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0,1,2,0
302041,41.0,1,3,6.0,3,1,2,1.0,3,5.0,1,2.0,0,3,1,1.0,3,23392.0,1,2,0
302042,59.0,1,1,28.0,3,0,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,28686.0,2,4,1
302043,32.0,1,3,14.0,1,0,3,4.0,1,4.0,0,2.0,1,2,1,0.0,2,20228.0,1,1,0
302044,36.0,0,3,17.0,1,0,3,3.0,3,3.0,1,1.0,0,5,0,2.0,3,24738.0,1,2,0
302045,56.0,1,1,29.0,1,1,4,5.0,0,4.0,1,7.0,0,1,1,2.0,1,22215.0,1,4,0
302046,44.0,1,1,10.0,3,1,2,3.0,1,4.0,2,1.0,0,1,1,1.0,2,20933.0,1,2,0
302047,56.0,0,1,15.0,3,0,3,3.0,0,3.0,0,3.0,0,2,0,0.0,1,17942.0,1,4,0
302048,37.0,0,3,27.0,3,0,2,3.0,0,3.0,1,6.0,0,1,1,0.0,1,17973.0,1,2,0
302049,35.0,1,3,16.0,3,1,2,4.0,3,5.0,1,1.0,0,5,1,1.0,3,25306.0,2,1,1
302050,31.0,1,3,13.0,2,1,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0,2,1,0
302051,38.0,0,1,7.0,3,0,4,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0,2,2,0
302052,56.0,1,1,7.0,3,1,3,2.0,4,3.0,1,4.0,0,5,1,1.0,0,33410.0,2,4,0
302053,36.0,0,3,17.0,1,0,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0,1,2,0
302054,31.0,1,1,7.0,3,1,4,4.0,0,4.0,1,3.0,0,5,0,2.0,1,22426.0,1,1,0
302055,37.0,1,1,12.0,2,0,3,5.0,0,5.0,1,2.0,1,1,1,2.0,1,22097.0,1,2,0
302056,38.0,0,1,35.0,2,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0,1,2,0
302057,34.0,1,1,8.0,1,0,3,3.0,1,3.0,3,2.0,0,5,1,1.0,2,21687.0,1,1,0
302058,42.0,1,3,7.0,2,0,4,4.0,1,3.0,3,2.0,1,4,0,3.0,2,24671.0,1,2,1
302059,22.0,0,1,22.0,3,1,3,1.0,0,3.0,1,2.0,1,3,0,2.0,1,17935.0,1,0,0
302060,48.0,0,3,34.0,2,0,4,2.0,1,3.0,3,6.0,1,4,1,3.0,2,25075.0,2,3,1
302061,34.0,0,3,7.0,2,0,3,2.0,1,5.0,1,4.0,0,3,0,2.0,2,24054.0,1,1,0
302062,30.0,1,1,35.0,2,0,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21192.0,1,1,0
302063,29.0,1,1,19.0,2,0,4,4.0,0,3.0,0,3.0,1,4,1,1.0,1,21193.0,1,1,1
302064,40.0,0,1,32.0,3,0,2,3.0,1,4.0,1,2.0,0,2,1,0.0,2,20605.0,1,2,0
302065,52.0,1,1,9.0,3,1,2,4.0,3,3.0,1,3.0,1,1,1,0.0,3,22969.0,1,3,0
302066,19.0,1,2,8.0,1,1,2,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17564.0,1,0,1
302067,39.0,0,1,17.0,3,1,4,4.0,0,3.0,1,2.0,0,5,0,1.0,1,21362.0,1,2,0
302068,41.0,0,1,15.0,2,1,4,4.0,1,3.0,1,5.0,1,3,1,2.0,2,22747.0,1,2,0
302069,53.0,1,1,12.0,2,1,2,3.0,1,3.0,2,3.0,0,5,1,1.0,2,17450.0,1,3,0
302070,49.0,1,3,36.0,3,0,4,4.0,3,3.0,1,5.0,0,4,0,2.0,3,31182.0,2,3,0
302071,50.0,0,3,6.0,2,1,3,3.0,1,3.0,1,1.0,0,3,1,1.0,2,21728.0,1,3,1
302072,35.0,0,1,31.0,2,0,3,3.0,0,4.0,1,2.0,1,3,0,0.0,1,17022.0,1,1,1
302073,30.0,1,1,8.0,2,0,2,5.0,1,3.0,2,3.0,0,1,1,0.0,2,21091.0,1,1,0
302074,26.0,1,3,10.0,2,1,4,4.0,1,5.0,0,3.0,1,4,1,1.0,2,22872.0,1,1,0
302075,31.0,0,3,19.0,2,1,4,5.0,0,5.0,1,3.0,0,5,1,3.0,1,20711.0,1,1,1
302076,36.0,1,1,20.0,2,1,3,3.0,1,3.0,0,1.0,1,5,1,2.0,2,21586.0,1,2,0
302077,40.0,0,1,15.0,3,0,2,3.0,3,3.0,3,1.0,0,4,1,1.0,3,28499.0,2,2,0
302078,34.0,0,2,29.0,2,0,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0,1,1,1
302079,33.0,0,3,17.0,3,1,4,4.0,1,3.0,3,2.0,0,3,1,2.0,2,23326.0,1,1,0
302080,53.0,0,3,14.0,3,0,4,4.0,0,3.0,1,4.0,1,4,1,3.0,1,27124.0,2,3,1
302081,34.0,1,3,27.0,2,1,3,2.0,1,3.0,2,2.0,0,3,1,0.0,2,20337.0,1,1,0
302082,40.0,0,1,7.0,2,1,4,4.0,1,3.0,1,3.0,1,5,1,3.0,2,25150.0,2,2,0
302083,51.0,1,1,12.0,2,1,2,3.0,2,3.0,2,1.0,0,5,1,1.0,4,34537.0,2,3,0
302084,40.0,1,1,10.0,3,1,4,5.0,1,3.0,1,2.0,0,4,0,3.0,2,21747.0,1,2,0
302085,35.0,0,1,33.0,1,0,4,5.0,0,3.0,1,3.0,0,1,1,1.0,1,20707.0,1,1,0
302086,43.0,1,3,11.0,3,1,3,4.0,1,5.0,3,2.0,0,5,1,2.0,2,23833.0,1,2,0
302087,34.0,0,1,21.0,3,1,3,3.0,4,5.0,1,1.0,0,4,1,2.0,0,32007.0,2,1,0
302088,27.0,0,1,14.0,3,1,4,4.0,0,3.0,2,3.0,0,4,1,3.0,1,21248.0,1,1,0
302089,61.0,1,1,14.0,2,0,3,4.0,2,5.0,0,7.0,0,5,0,1.0,4,38244.0,3,4,0
302090,48.0,0,1,21.0,1,1,4,4.0,1,4.0,1,2.0,0,3,0,3.0,2,24145.0,1,3,0
302091,39.0,1,3,9.0,2,0,3,4.0,1,5.0,1,5.0,0,4,0,2.0,2,25571.0,2,2,0
302092,37.0,1,3,22.0,3,1,3,4.0,1,3.0,1,5.0,0,5,1,0.0,2,21334.0,1,2,0
302093,30.0,1,3,15.0,3,1,2,3.0,0,3.0,2,2.0,0,5,0,0.0,1,16081.0,1,1,1
302094,38.0,1,1,29.0,2,1,2,3.0,1,3.0,1,1.0,0,3,0,0.0,2,20745.0,1,2,0
302095,29.0,0,1,7.0,3,1,3,5.0,0,4.0,1,3.0,0,4,1,1.0,1,21274.0,1,1,1
302096,45.0,1,1,8.0,2,0,2,4.0,1,3.0,1,2.0,0,4,1,1.0,2,20770.0,1,2,0
302097,26.0,1,2,9.0,2,0,3,4.0,0,4.0,1,6.0,0,4,0,1.0,1,20865.0,1,1,0
302098,33.0,1,3,15.0,1,0,4,5.0,1,4.0,1,3.0,1,1,1,3.0,2,23906.0,1,1,0
302099,35.0,0,2,18.0,2,1,3,5.0,1,4.0,0,6.0,0,5,0,2.0,2,23168.0,1,1,0
302100,57.0,1,1,14.0,2,1,3,6.0,3,3.0,3,6.0,0,2,0,1.0,3,25938.0,2,4,0
302101,31.0,1,1,13.0,3,0,2,3.0,3,3.0,3,2.0,1,4,1,1.0,3,22143.0,1,1,0
302102,34.0,1,1,6.0,2,1,2,3.0,1,3.0,1,1.0,0,4,1,0.0,2,20484.0,1,1,0
302103,36.0,1,1,12.0,2,1,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0,1,2,0
302104,27.0,1,1,13.0,2,0,4,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21337.0,1,1,0
302105,20.0,1,3,29.0,3,1,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0,1,0,1
302106,35.0,1,3,22.0,3,1,3,3.0,3,4.0,1,1.0,0,1,1,1.0,3,23020.0,1,1,0
302107,38.0,1,3,7.0,2,1,3,5.0,3,3.0,1,7.0,0,1,1,2.0,3,29287.0,2,2,1
302108,40.0,1,1,15.0,2,1,2,3.0,0,5.0,2,4.0,0,1,1,1.0,1,17018.0,1,2,1
302109,26.0,1,1,31.0,2,1,2,5.0,0,3.0,2,2.0,0,2,1,1.0,1,17293.0,1,1,1
302110,38.0,1,1,35.0,1,1,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,21261.0,1,2,0
302111,43.0,0,1,33.0,2,0,2,3.0,3,5.0,0,1.0,0,4,0,0.0,3,25820.0,2,2,0
302112,31.0,1,1,17.0,3,1,3,3.0,1,5.0,0,2.0,1,2,0,2.0,2,21833.0,1,1,0
302113,28.0,1,1,30.0,2,1,2,4.0,0,3.0,2,6.0,1,1,0,0.0,1,17028.0,1,1,1
302114,36.0,1,1,32.0,2,1,3,3.0,1,3.0,1,7.0,0,3,1,0.0,2,20347.0,1,2,0
302115,23.0,1,1,15.0,2,1,4,6.0,0,5.0,0,3.0,0,2,1,1.0,1,21129.0,1,0,0
302116,41.0,1,3,11.0,3,1,4,5.0,3,3.0,0,2.0,0,2,1,1.0,3,29533.0,2,2,0
302117,34.0,1,1,16.0,3,1,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,21459.0,1,1,0
302118,40.0,1,1,30.0,3,1,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,22582.0,1,2,1
302119,27.0,1,1,9.0,3,1,2,4.0,0,3.0,2,1.0,0,2,0,0.0,1,17045.0,1,1,0
302120,39.0,0,1,9.0,2,0,4,2.0,1,5.0,3,8.0,1,1,0,1.0,2,24658.0,1,2,0
302121,35.0,1,1,10.0,2,1,3,3.0,0,3.0,1,2.0,0,4,0,0.0,1,16951.0,1,1,0
302122,30.0,1,1,16.0,3,0,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21652.0,1,1,0
302123,49.0,0,1,8.0,2,1,2,3.0,2,3.0,1,4.0,0,3,1,0.0,4,34161.0,2,3,0
302124,31.0,1,1,32.0,2,1,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17911.0,1,1,0
302125,31.0,1,1,9.0,3,1,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0,1,1,0
302126,31.0,1,1,8.0,2,1,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0,1,1,0
302127,28.0,0,3,10.0,3,0,4,3.0,1,3.0,1,3.0,1,2,1,3.0,2,23325.0,1,1,0
302128,37.0,1,1,16.0,2,0,2,3.0,0,5.0,1,1.0,1,3,1,0.0,1,17782.0,1,2,0
302129,39.0,1,1,9.0,3,0,3,5.0,3,3.0,1,5.0,1,5,1,2.0,3,26434.0,2,2,0
302130,38.0,0,1,18.0,2,1,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,30863.0,2,2,0
302131,37.0,1,1,10.0,2,1,4,2.0,1,5.0,1,8.0,0,1,1,3.0,2,25520.0,2,2,0
302132,36.0,1,1,16.0,2,1,4,5.0,1,4.0,3,2.0,0,2,1,3.0,2,25218.0,2,2,0
302133,33.0,1,1,12.0,2,1,3,5.0,1,3.0,3,2.0,0,1,0,2.0,2,28357.0,2,1,0
302134,31.0,1,3,12.0,3,1,3,2.0,1,3.0,1,5.0,0,5,1,2.0,2,20460.0,1,1,0
302135,36.0,1,1,21.0,2,1,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0,1,2,1
302136,27.0,1,3,16.0,3,0,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,20769.0,1,1,0
302137,41.0,1,2,6.0,2,1,2,4.0,2,3.0,0,2.0,0,2,1,1.0,4,34189.0,2,2,0
302138,37.0,1,3,18.0,3,0,4,5.0,1,3.0,1,6.0,0,1,1,2.0,2,25330.0,2,2,0
302139,28.0,1,1,13.0,2,1,3,3.0,0,5.0,3,4.0,1,3,0,2.0,1,21674.0,1,1,1
302140,36.0,0,1,24.0,3,0,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17153.0,1,2,0
302141,32.0,1,1,16.0,2,1,3,5.0,0,4.0,3,2.0,1,3,1,1.0,1,21335.0,1,1,0
302142,59.0,0,3,9.0,3,1,3,4.0,4,4.0,1,6.0,0,4,1,1.0,0,21383.0,1,4,0
302143,35.0,1,1,9.0,1,0,4,4.0,1,3.0,3,3.0,0,5,1,2.0,2,25365.0,2,1,0
302144,33.0,1,1,7.0,2,1,4,5.0,0,3.0,3,2.0,1,5,1,1.0,1,22408.0,1,1,1
302145,36.0,1,1,15.0,2,1,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,20947.0,1,2,0
302146,34.0,1,1,17.0,3,1,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0,1,1,1
